DATE,USTRADE
1965-07-01,6278.9
1965-07-02,6279.322580645161
1965-07-03,6279.745161290322
1965-07-04,6280.167741935484
1965-07-05,6280.590322580645
1965-07-06,6281.012903225806
1965-07-07,6281.435483870968
1965-07-08,6281.858064516129
1965-07-09,6282.28064516129
1965-07-10,6282.703225806451
1965-07-11,6283.125806451612
1965-07-12,6283.548387096774
1965-07-13,6283.970967741935
1965-07-14,6284.393548387096
1965-07-15,6284.816129032258
1965-07-16,6285.238709677419
1965-07-17,6285.6612903225805
1965-07-18,6286.083870967742
1965-07-19,6286.506451612903
1965-07-20,6286.929032258065
1965-07-21,6287.351612903226
1965-07-22,6287.774193548387
1965-07-23,6288.196774193549
1965-07-24,6288.61935483871
1965-07-25,6289.0419354838705
1965-07-26,6289.464516129032
1965-07-27,6289.887096774193
1965-07-28,6290.309677419355
1965-07-29,6290.732258064516
1965-07-30,6291.154838709677
1965-07-31,6291.577419354839
1965-08-01,6292.0
1965-08-02,6292.806451612903
1965-08-03,6293.612903225807
1965-08-04,6294.419354838709
1965-08-05,6295.225806451613
1965-08-06,6296.032258064516
1965-08-07,6296.8387096774195
1965-08-08,6297.645161290323
1965-08-09,6298.451612903225
1965-08-10,6299.258064516129
1965-08-11,6300.064516129032
1965-08-12,6300.870967741936
1965-08-13,6301.677419354839
1965-08-14,6302.4838709677415
1965-08-15,6303.290322580645
1965-08-16,6304.096774193548
1965-08-17,6304.903225806452
1965-08-18,6305.709677419355
1965-08-19,6306.5161290322585
1965-08-20,6307.322580645161
1965-08-21,6308.129032258064
1965-08-22,6308.935483870968
1965-08-23,6309.741935483871
1965-08-24,6310.548387096775
1965-08-25,6311.354838709677
1965-08-26,6312.1612903225805
1965-08-27,6312.967741935484
1965-08-28,6313.774193548387
1965-08-29,6314.580645161291
1965-08-30,6315.387096774193
1965-08-31,6316.193548387097
1965-09-01,6317.0
1965-09-02,6317.7266666666665
1965-09-03,6318.453333333333
1965-09-04,6319.18
1965-09-05,6319.906666666667
1965-09-06,6320.633333333333
1965-09-07,6321.36
1965-09-08,6322.086666666667
1965-09-09,6322.8133333333335
1965-09-10,6323.54
1965-09-11,6324.266666666666
1965-09-12,6324.993333333334
1965-09-13,6325.72
1965-09-14,6326.446666666667
1965-09-15,6327.173333333333
1965-09-16,6327.9
1965-09-17,6328.626666666667
1965-09-18,6329.3533333333335
1965-09-19,6330.08
1965-09-20,6330.806666666666
1965-09-21,6331.533333333334
1965-09-22,6332.26
1965-09-23,6332.986666666667
1965-09-24,6333.713333333333
1965-09-25,6334.4400000000005
1965-09-26,6335.166666666667
1965-09-27,6335.893333333333
1965-09-28,6336.62
1965-09-29,6337.346666666667
1965-09-30,6338.073333333334
1965-10-01,6338.8
1965-10-02,6339.596774193548
1965-10-03,6340.393548387097
1965-10-04,6341.190322580645
1965-10-05,6341.987096774194
1965-10-06,6342.783870967742
1965-10-07,6343.580645161291
1965-10-08,6344.377419354839
1965-10-09,6345.174193548387
1965-10-10,6345.970967741936
1965-10-11,6346.767741935484
1965-10-12,6347.564516129032
1965-10-13,6348.36129032258
1965-10-14,6349.158064516129
1965-10-15,6349.9548387096775
1965-10-16,6350.751612903226
1965-10-17,6351.548387096775
1965-10-18,6352.345161290323
1965-10-19,6353.141935483871
1965-10-20,6353.93870967742
1965-10-21,6354.735483870968
1965-10-22,6355.532258064516
1965-10-23,6356.329032258064
1965-10-24,6357.125806451613
1965-10-25,6357.922580645161
1965-10-26,6358.7193548387095
1965-10-27,6359.5161290322585
1965-10-28,6360.312903225807
1965-10-29,6361.109677419355
1965-10-30,6361.906451612903
1965-10-31,6362.703225806452
1965-11-01,6363.5
1965-11-02,6364.98
1965-11-03,6366.46
1965-11-04,6367.94
1965-11-05,6369.42
1965-11-06,6370.9
1965-11-07,6372.38
1965-11-08,6373.86
1965-11-09,6375.34
1965-11-10,6376.82
1965-11-11,6378.3
1965-11-12,6379.78
1965-11-13,6381.26
1965-11-14,6382.74
1965-11-15,6384.22
1965-11-16,6385.7
1965-11-17,6387.179999999999
1965-11-18,6388.66
1965-11-19,6390.139999999999
1965-11-20,6391.62
1965-11-21,6393.099999999999
1965-11-22,6394.58
1965-11-23,6396.0599999999995
1965-11-24,6397.54
1965-11-25,6399.0199999999995
1965-11-26,6400.5
1965-11-27,6401.98
1965-11-28,6403.46
1965-11-29,6404.94
1965-11-30,6406.42
1965-12-01,6407.9
1965-12-02,6408.222580645161
1965-12-03,6408.5451612903225
1965-12-04,6408.8677419354835
1965-12-05,6409.1903225806445
1965-12-06,6409.512903225806
1965-12-07,6409.835483870967
1965-12-08,6410.158064516128
1965-12-09,6410.48064516129
1965-12-10,6410.803225806451
1965-12-11,6411.125806451612
1965-12-12,6411.448387096774
1965-12-13,6411.770967741935
1965-12-14,6412.093548387096
1965-12-15,6412.416129032258
1965-12-16,6412.738709677419
1965-12-17,6413.06129032258
1965-12-18,6413.383870967741
1965-12-19,6413.706451612903
1965-12-20,6414.029032258064
1965-12-21,6414.351612903225
1965-12-22,6414.674193548387
1965-12-23,6414.996774193548
1965-12-24,6415.319354838709
1965-12-25,6415.641935483871
1965-12-26,6415.964516129032
1965-12-27,6416.287096774193
1965-12-28,6416.609677419355
1965-12-29,6416.932258064516
1965-12-30,6417.254838709677
1965-12-31,6417.577419354839
1966-01-01,6417.9
1966-01-02,6418.2
1966-01-03,6418.5
1966-01-04,6418.799999999999
1966-01-05,6419.099999999999
1966-01-06,6419.4
1966-01-07,6419.7
1966-01-08,6420.0
1966-01-09,6420.299999999999
1966-01-10,6420.599999999999
1966-01-11,6420.9
1966-01-12,6421.2
1966-01-13,6421.5
1966-01-14,6421.799999999999
1966-01-15,6422.099999999999
1966-01-16,6422.4
1966-01-17,6422.7
1966-01-18,6423.0
1966-01-19,6423.3
1966-01-20,6423.599999999999
1966-01-21,6423.9
1966-01-22,6424.2
1966-01-23,6424.5
1966-01-24,6424.8
1966-01-25,6425.099999999999
1966-01-26,6425.4
1966-01-27,6425.7
1966-01-28,6426.0
1966-01-29,6426.3
1966-01-30,6426.599999999999
1966-01-31,6426.9
1966-02-01,6427.2
1966-02-02,6428.203571428571
1966-02-03,6429.207142857143
1966-02-04,6430.210714285714
1966-02-05,6431.214285714285
1966-02-06,6432.217857142857
1966-02-07,6433.221428571428
1966-02-08,6434.225
1966-02-09,6435.228571428572
1966-02-10,6436.232142857143
1966-02-11,6437.2357142857145
1966-02-12,6438.239285714286
1966-02-13,6439.242857142857
1966-02-14,6440.246428571429
1966-02-15,6441.25
1966-02-16,6442.253571428571
1966-02-17,6443.257142857143
1966-02-18,6444.260714285714
1966-02-19,6445.2642857142855
1966-02-20,6446.267857142857
1966-02-21,6447.271428571428
1966-02-22,6448.275000000001
1966-02-23,6449.278571428572
1966-02-24,6450.282142857143
1966-02-25,6451.285714285715
1966-02-26,6452.289285714286
1966-02-27,6453.292857142857
1966-02-28,6454.296428571429
1966-03-01,6455.3
1966-03-02,6455.854838709678
1966-03-03,6456.409677419355
1966-03-04,6456.964516129033
1966-03-05,6457.51935483871
1966-03-06,6458.0741935483875
1966-03-07,6458.629032258064
1966-03-08,6459.183870967742
1966-03-09,6459.738709677419
1966-03-10,6460.293548387097
1966-03-11,6460.848387096774
1966-03-12,6461.403225806452
1966-03-13,6461.9580645161295
1966-03-14,6462.512903225806
1966-03-15,6463.067741935484
1966-03-16,6463.622580645161
1966-03-17,6464.177419354839
1966-03-18,6464.732258064516
1966-03-19,6465.287096774194
1966-03-20,6465.841935483871
1966-03-21,6466.3967741935485
1966-03-22,6466.951612903226
1966-03-23,6467.506451612903
1966-03-24,6468.061290322581
1966-03-25,6468.616129032258
1966-03-26,6469.170967741936
1966-03-27,6469.725806451613
1966-03-28,6470.2806451612905
1966-03-29,6470.835483870967
1966-03-30,6471.390322580645
1966-03-31,6471.945161290322
1966-04-01,6472.5
1966-04-02,6473.68
1966-04-03,6474.86
1966-04-04,6476.04
1966-04-05,6477.22
1966-04-06,6478.4
1966-04-07,6479.58
1966-04-08,6480.76
1966-04-09,6481.94
1966-04-10,6483.12
1966-04-11,6484.3
1966-04-12,6485.48
1966-04-13,6486.66
1966-04-14,6487.84
1966-04-15,6489.0199999999995
1966-04-16,6490.2
1966-04-17,6491.38
1966-04-18,6492.5599999999995
1966-04-19,6493.74
1966-04-20,6494.92
1966-04-21,6496.099999999999
1966-04-22,6497.28
1966-04-23,6498.46
1966-04-24,6499.639999999999
1966-04-25,6500.82
1966-04-26,6502.0
1966-04-27,6503.179999999999
1966-04-28,6504.36
1966-04-29,6505.54
1966-04-30,6506.719999999999
1966-05-01,6507.9
1966-05-02,6508.909677419355
1966-05-03,6509.919354838709
1966-05-04,6510.929032258065
1966-05-05,6511.938709677419
1966-05-06,6512.948387096774
1966-05-07,6513.958064516129
1966-05-08,6514.967741935484
1966-05-09,6515.977419354838
1966-05-10,6516.987096774194
1966-05-11,6517.996774193548
1966-05-12,6519.006451612903
1966-05-13,6520.016129032258
1966-05-14,6521.025806451613
1966-05-15,6522.035483870967
1966-05-16,6523.0451612903225
1966-05-17,6524.054838709677
1966-05-18,6525.064516129032
1966-05-19,6526.074193548387
1966-05-20,6527.083870967742
1966-05-21,6528.093548387096
1966-05-22,6529.1032258064515
1966-05-23,6530.112903225806
1966-05-24,6531.122580645161
1966-05-25,6532.132258064516
1966-05-26,6533.141935483871
1966-05-27,6534.151612903225
1966-05-28,6535.1612903225805
1966-05-29,6536.170967741935
1966-05-30,6537.18064516129
1966-05-31,6538.1903225806445
1966-06-01,6539.2
1966-06-02,6539.87
1966-06-03,6540.54
1966-06-04,6541.21
1966-06-05,6541.88
1966-06-06,6542.55
1966-06-07,6543.22
1966-06-08,6543.89
1966-06-09,6544.5599999999995
1966-06-10,6545.23
1966-06-11,6545.9
1966-06-12,6546.57
1966-06-13,6547.24
1966-06-14,6547.91
1966-06-15,6548.58
1966-06-16,6549.25
1966-06-17,6549.92
1966-06-18,6550.59
1966-06-19,6551.26
1966-06-20,6551.93
1966-06-21,6552.6
1966-06-22,6553.27
1966-06-23,6553.9400000000005
1966-06-24,6554.61
1966-06-25,6555.28
1966-06-26,6555.95
1966-06-27,6556.62
1966-06-28,6557.29
1966-06-29,6557.96
1966-06-30,6558.63
1966-07-01,6559.3
1966-07-02,6559.861290322581
1966-07-03,6560.422580645161
1966-07-04,6560.983870967742
1966-07-05,6561.5451612903225
1966-07-06,6562.106451612904
1966-07-07,6562.667741935484
1966-07-08,6563.229032258065
1966-07-09,6563.790322580645
1966-07-10,6564.351612903226
1966-07-11,6564.912903225806
1966-07-12,6565.474193548387
1966-07-13,6566.035483870968
1966-07-14,6566.596774193548
1966-07-15,6567.158064516129
1966-07-16,6567.7193548387095
1966-07-17,6568.2806451612905
1966-07-18,6568.841935483871
1966-07-19,6569.403225806452
1966-07-20,6569.964516129032
1966-07-21,6570.525806451613
1966-07-22,6571.087096774194
1966-07-23,6571.648387096774
1966-07-24,6572.209677419355
1966-07-25,6572.770967741935
1966-07-26,6573.332258064516
1966-07-27,6573.893548387096
1966-07-28,6574.4548387096775
1966-07-29,6575.016129032258
1966-07-30,6575.577419354839
1966-07-31,6576.138709677419
1966-08-01,6576.7
1966-08-02,6576.890322580645
1966-08-03,6577.08064516129
1966-08-04,6577.270967741935
1966-08-05,6577.461290322581
1966-08-06,6577.651612903226
1966-08-07,6577.841935483871
1966-08-08,6578.032258064516
1966-08-09,6578.2225806451615
1966-08-10,6578.412903225806
1966-08-11,6578.6032258064515
1966-08-12,6578.793548387097
1966-08-13,6578.983870967742
1966-08-14,6579.174193548387
1966-08-15,6579.364516129032
1966-08-16,6579.554838709678
1966-08-17,6579.745161290322
1966-08-18,6579.935483870968
1966-08-19,6580.125806451613
1966-08-20,6580.316129032258
1966-08-21,6580.506451612903
1966-08-22,6580.696774193549
1966-08-23,6580.887096774194
1966-08-24,6581.077419354839
1966-08-25,6581.267741935484
1966-08-26,6581.4580645161295
1966-08-27,6581.648387096774
1966-08-28,6581.8387096774195
1966-08-29,6582.029032258065
1966-08-30,6582.21935483871
1966-08-31,6582.409677419355
1966-09-01,6582.6
1966-09-02,6583.09
1966-09-03,6583.58
1966-09-04,6584.070000000001
1966-09-05,6584.56
1966-09-06,6585.05
1966-09-07,6585.54
1966-09-08,6586.030000000001
1966-09-09,6586.52
1966-09-10,6587.01
1966-09-11,6587.5
1966-09-12,6587.990000000001
1966-09-13,6588.4800000000005
1966-09-14,6588.97
1966-09-15,6589.46
1966-09-16,6589.950000000001
1966-09-17,6590.4400000000005
1966-09-18,6590.93
1966-09-19,6591.42
1966-09-20,6591.91
1966-09-21,6592.400000000001
1966-09-22,6592.89
1966-09-23,6593.38
1966-09-24,6593.87
1966-09-25,6594.360000000001
1966-09-26,6594.85
1966-09-27,6595.34
1966-09-28,6595.83
1966-09-29,6596.320000000001
1966-09-30,6596.81
1966-10-01,6597.3
1966-10-02,6597.477419354839
1966-10-03,6597.654838709677
1966-10-04,6597.832258064516
1966-10-05,6598.009677419355
1966-10-06,6598.187096774193
1966-10-07,6598.364516129032
1966-10-08,6598.541935483871
1966-10-09,6598.7193548387095
1966-10-10,6598.8967741935485
1966-10-11,6599.0741935483875
1966-10-12,6599.251612903226
1966-10-13,6599.429032258065
1966-10-14,6599.606451612904
1966-10-15,6599.783870967742
1966-10-16,6599.961290322581
1966-10-17,6600.13870967742
1966-10-18,6600.316129032259
1966-10-19,6600.493548387097
1966-10-20,6600.670967741936
1966-10-21,6600.848387096775
1966-10-22,6601.025806451613
1966-10-23,6601.203225806452
1966-10-24,6601.380645161291
1966-10-25,6601.558064516129
1966-10-26,6601.735483870968
1966-10-27,6601.912903225807
1966-10-28,6602.090322580645
1966-10-29,6602.267741935484
1966-10-30,6602.445161290323
1966-10-31,6602.622580645161
1966-11-01,6602.8
1966-11-02,6603.753333333333
1966-11-03,6604.706666666667
1966-11-04,6605.66
1966-11-05,6606.613333333334
1966-11-06,6607.566666666667
1966-11-07,6608.52
1966-11-08,6609.473333333333
1966-11-09,6610.426666666666
1966-11-10,6611.38
1966-11-11,6612.333333333333
1966-11-12,6613.286666666667
1966-11-13,6614.24
1966-11-14,6615.193333333334
1966-11-15,6616.1466666666665
1966-11-16,6617.1
1966-11-17,6618.053333333333
1966-11-18,6619.006666666666
1966-11-19,6619.96
1966-11-20,6620.913333333333
1966-11-21,6621.866666666667
1966-11-22,6622.82
1966-11-23,6623.7733333333335
1966-11-24,6624.7266666666665
1966-11-25,6625.679999999999
1966-11-26,6626.633333333333
1966-11-27,6627.586666666666
1966-11-28,6628.54
1966-11-29,6629.493333333333
1966-11-30,6630.446666666667
1966-12-01,6631.4
1966-12-02,6631.370967741935
1966-12-03,6631.341935483871
1966-12-04,6631.312903225806
1966-12-05,6631.283870967742
1966-12-06,6631.254838709677
1966-12-07,6631.225806451613
1966-12-08,6631.196774193548
1966-12-09,6631.167741935484
1966-12-10,6631.138709677419
1966-12-11,6631.109677419355
1966-12-12,6631.08064516129
1966-12-13,6631.051612903226
1966-12-14,6631.022580645161
1966-12-15,6630.993548387097
1966-12-16,6630.964516129032
1966-12-17,6630.935483870968
1966-12-18,6630.906451612903
1966-12-19,6630.877419354839
1966-12-20,6630.848387096774
1966-12-21,6630.81935483871
1966-12-22,6630.790322580645
1966-12-23,6630.761290322581
1966-12-24,6630.732258064516
1966-12-25,6630.703225806452
1966-12-26,6630.674193548387
1966-12-27,6630.645161290323
1966-12-28,6630.616129032258
1966-12-29,6630.587096774194
1966-12-30,6630.558064516129
1966-12-31,6630.529032258065
1967-01-01,6630.5
1967-01-02,6630.435483870968
1967-01-03,6630.370967741936
1967-01-04,6630.306451612903
1967-01-05,6630.241935483871
1967-01-06,6630.177419354839
1967-01-07,6630.112903225807
1967-01-08,6630.048387096775
1967-01-09,6629.9838709677415
1967-01-10,6629.919354838709
1967-01-11,6629.854838709677
1967-01-12,6629.790322580645
1967-01-13,6629.725806451613
1967-01-14,6629.6612903225805
1967-01-15,6629.596774193548
1967-01-16,6629.532258064516
1967-01-17,6629.467741935484
1967-01-18,6629.403225806452
1967-01-19,6629.3387096774195
1967-01-20,6629.274193548387
1967-01-21,6629.209677419355
1967-01-22,6629.145161290323
1967-01-23,6629.080645161291
1967-01-24,6629.0161290322585
1967-01-25,6628.951612903225
1967-01-26,6628.887096774193
1967-01-27,6628.822580645161
1967-01-28,6628.758064516129
1967-01-29,6628.693548387097
1967-01-30,6628.629032258064
1967-01-31,6628.564516129032
1967-02-01,6628.5
1967-02-02,6629.882142857143
1967-02-03,6631.2642857142855
1967-02-04,6632.646428571428
1967-02-05,6634.028571428571
1967-02-06,6635.410714285715
1967-02-07,6636.792857142857
1967-02-08,6638.175
1967-02-09,6639.557142857143
1967-02-10,6640.939285714286
1967-02-11,6642.321428571428
1967-02-12,6643.703571428571
1967-02-13,6645.085714285714
1967-02-14,6646.467857142857
1967-02-15,6647.85
1967-02-16,6649.232142857143
1967-02-17,6650.614285714286
1967-02-18,6651.996428571429
1967-02-19,6653.378571428571
1967-02-20,6654.760714285714
1967-02-21,6656.142857142857
1967-02-22,6657.525
1967-02-23,6658.907142857142
1967-02-24,6660.289285714285
1967-02-25,6661.671428571429
1967-02-26,6663.053571428572
1967-02-27,6664.435714285714
1967-02-28,6665.817857142857
1967-03-01,6667.2
1967-03-02,6665.574193548387
1967-03-03,6663.948387096774
1967-03-04,6662.322580645161
1967-03-05,6660.696774193549
1967-03-06,6659.070967741935
1967-03-07,6657.445161290322
1967-03-08,6655.81935483871
1967-03-09,6654.193548387097
1967-03-10,6652.567741935483
1967-03-11,6650.941935483871
1967-03-12,6649.316129032258
1967-03-13,6647.690322580645
1967-03-14,6646.064516129032
1967-03-15,6644.438709677419
1967-03-16,6642.812903225807
1967-03-17,6641.187096774193
1967-03-18,6639.561290322581
1967-03-19,6637.935483870968
1967-03-20,6636.309677419355
1967-03-21,6634.683870967742
1967-03-22,6633.058064516129
1967-03-23,6631.432258064517
1967-03-24,6629.806451612903
1967-03-25,6628.18064516129
1967-03-26,6626.554838709678
1967-03-27,6624.929032258065
1967-03-28,6623.303225806451
1967-03-29,6621.677419354839
1967-03-30,6620.051612903226
1967-03-31,6618.425806451613
1967-04-01,6616.8
1967-04-02,6618.83
1967-04-03,6620.860000000001
1967-04-04,6622.89
1967-04-05,6624.92
1967-04-06,6626.95
1967-04-07,6628.9800000000005
1967-04-08,6631.01
1967-04-09,6633.04
1967-04-10,6635.07
1967-04-11,6637.1
1967-04-12,6639.13
1967-04-13,6641.16
1967-04-14,6643.19
1967-04-15,6645.22
1967-04-16,6647.25
1967-04-17,6649.28
1967-04-18,6651.31
1967-04-19,6653.34
1967-04-20,6655.37
1967-04-21,6657.4
1967-04-22,6659.43
1967-04-23,6661.46
1967-04-24,6663.49
1967-04-25,6665.5199999999995
1967-04-26,6667.55
1967-04-27,6669.58
1967-04-28,6671.61
1967-04-29,6673.639999999999
1967-04-30,6675.67
1967-05-01,6677.7
1967-05-02,6678.351612903226
1967-05-03,6679.003225806451
1967-05-04,6679.654838709677
1967-05-05,6680.306451612903
1967-05-06,6680.958064516129
1967-05-07,6681.609677419355
1967-05-08,6682.261290322581
1967-05-09,6682.912903225806
1967-05-10,6683.564516129032
1967-05-11,6684.216129032257
1967-05-12,6684.8677419354835
1967-05-13,6685.51935483871
1967-05-14,6686.170967741935
1967-05-15,6686.822580645161
1967-05-16,6687.474193548387
1967-05-17,6688.125806451612
1967-05-18,6688.7774193548385
1967-05-19,6689.429032258065
1967-05-20,6690.08064516129
1967-05-21,6690.732258064516
1967-05-22,6691.383870967742
1967-05-23,6692.035483870967
1967-05-24,6692.687096774193
1967-05-25,6693.338709677419
1967-05-26,6693.990322580645
1967-05-27,6694.641935483871
1967-05-28,6695.293548387096
1967-05-29,6695.945161290322
1967-05-30,6696.596774193548
1967-05-31,6697.2483870967735
1967-06-01,6697.9
1967-06-02,6698.603333333333
1967-06-03,6699.306666666666
1967-06-04,6700.009999999999
1967-06-05,6700.713333333333
1967-06-06,6701.416666666666
1967-06-07,6702.12
1967-06-08,6702.823333333333
1967-06-09,6703.526666666667
1967-06-10,6704.23
1967-06-11,6704.933333333333
1967-06-12,6705.636666666666
1967-06-13,6706.34
1967-06-14,6707.043333333333
1967-06-15,6707.746666666667
1967-06-16,6708.45
1967-06-17,6709.153333333333
1967-06-18,6709.856666666667
1967-06-19,6710.5599999999995
1967-06-20,6711.263333333333
1967-06-21,6711.966666666666
1967-06-22,6712.67
1967-06-23,6713.373333333333
1967-06-24,6714.076666666667
1967-06-25,6714.78
1967-06-26,6715.483333333334
1967-06-27,6716.1866666666665
1967-06-28,6716.89
1967-06-29,6717.593333333333
1967-06-30,6718.296666666667
1967-07-01,6719.0
1967-07-02,6719.322580645161
1967-07-03,6719.645161290323
1967-07-04,6719.967741935484
1967-07-05,6720.290322580645
1967-07-06,6720.612903225807
1967-07-07,6720.935483870968
1967-07-08,6721.258064516129
1967-07-09,6721.580645161291
1967-07-10,6721.903225806452
1967-07-11,6722.225806451613
1967-07-12,6722.548387096775
1967-07-13,6722.870967741936
1967-07-14,6723.193548387097
1967-07-15,6723.5161290322585
1967-07-16,6723.8387096774195
1967-07-17,6724.1612903225805
1967-07-18,6724.4838709677415
1967-07-19,6724.806451612903
1967-07-20,6725.129032258064
1967-07-21,6725.451612903225
1967-07-22,6725.774193548387
1967-07-23,6726.096774193548
1967-07-24,6726.419354838709
1967-07-25,6726.741935483871
1967-07-26,6727.064516129032
1967-07-27,6727.387096774193
1967-07-28,6727.709677419355
1967-07-29,6728.032258064516
1967-07-30,6728.354838709677
1967-07-31,6728.677419354839
1967-08-01,6729.0
1967-08-02,6730.038709677419
1967-08-03,6731.077419354839
1967-08-04,6732.116129032258
1967-08-05,6733.154838709677
1967-08-06,6734.193548387097
1967-08-07,6735.232258064516
1967-08-08,6736.270967741935
1967-08-09,6737.309677419355
1967-08-10,6738.348387096774
1967-08-11,6739.387096774193
1967-08-12,6740.4258064516125
1967-08-13,6741.464516129032
1967-08-14,6742.503225806451
1967-08-15,6743.5419354838705
1967-08-16,6744.58064516129
1967-08-17,6745.61935483871
1967-08-18,6746.658064516129
1967-08-19,6747.696774193549
1967-08-20,6748.735483870968
1967-08-21,6749.774193548387
1967-08-22,6750.812903225807
1967-08-23,6751.851612903226
1967-08-24,6752.890322580645
1967-08-25,6753.929032258065
1967-08-26,6754.967741935484
1967-08-27,6756.006451612903
1967-08-28,6757.0451612903225
1967-08-29,6758.083870967742
1967-08-30,6759.122580645161
1967-08-31,6760.1612903225805
1967-09-01,6761.2
1967-09-02,6761.383333333333
1967-09-03,6761.566666666667
1967-09-04,6761.75
1967-09-05,6761.933333333333
1967-09-06,6762.116666666667
1967-09-07,6762.3
1967-09-08,6762.483333333334
1967-09-09,6762.666666666666
1967-09-10,6762.849999999999
1967-09-11,6763.033333333333
1967-09-12,6763.216666666666
1967-09-13,6763.4
1967-09-14,6763.583333333333
1967-09-15,6763.766666666666
1967-09-16,6763.95
1967-09-17,6764.133333333333
1967-09-18,6764.316666666667
1967-09-19,6764.5
1967-09-20,6764.683333333333
1967-09-21,6764.866666666667
1967-09-22,6765.05
1967-09-23,6765.233333333334
1967-09-24,6765.416666666666
1967-09-25,6765.599999999999
1967-09-26,6765.783333333333
1967-09-27,6765.966666666666
1967-09-28,6766.15
1967-09-29,6766.333333333333
1967-09-30,6766.516666666666
1967-10-01,6766.7
1967-10-02,6767.964516129032
1967-10-03,6769.229032258065
1967-10-04,6770.493548387097
1967-10-05,6771.758064516129
1967-10-06,6773.022580645161
1967-10-07,6774.287096774194
1967-10-08,6775.551612903226
1967-10-09,6776.816129032258
1967-10-10,6778.08064516129
1967-10-11,6779.345161290323
1967-10-12,6780.609677419355
1967-10-13,6781.874193548387
1967-10-14,6783.138709677419
1967-10-15,6784.403225806452
1967-10-16,6785.667741935484
1967-10-17,6786.932258064516
1967-10-18,6788.196774193548
1967-10-19,6789.461290322581
1967-10-20,6790.725806451613
1967-10-21,6791.990322580645
1967-10-22,6793.254838709677
1967-10-23,6794.51935483871
1967-10-24,6795.783870967742
1967-10-25,6797.048387096774
1967-10-26,6798.312903225806
1967-10-27,6799.577419354839
1967-10-28,6800.841935483871
1967-10-29,6802.106451612903
1967-10-30,6803.370967741935
1967-10-31,6804.635483870968
1967-11-01,6805.9
1967-11-02,6807.413333333333
1967-11-03,6808.926666666666
1967-11-04,6810.44
1967-11-05,6811.953333333333
1967-11-06,6813.466666666666
1967-11-07,6814.98
1967-11-08,6816.493333333333
1967-11-09,6818.006666666666
1967-11-10,6819.5199999999995
1967-11-11,6821.033333333333
1967-11-12,6822.546666666666
1967-11-13,6824.0599999999995
1967-11-14,6825.573333333333
1967-11-15,6827.086666666666
1967-11-16,6828.6
1967-11-17,6830.113333333334
1967-11-18,6831.626666666667
1967-11-19,6833.14
1967-11-20,6834.653333333334
1967-11-21,6836.166666666667
1967-11-22,6837.68
1967-11-23,6839.193333333334
1967-11-24,6840.706666666667
1967-11-25,6842.22
1967-11-26,6843.733333333334
1967-11-27,6845.246666666667
1967-11-28,6846.76
1967-11-29,6848.2733333333335
1967-11-30,6849.786666666667
1967-12-01,6851.3
1967-12-02,6849.961290322581
1967-12-03,6848.622580645161
1967-12-04,6847.283870967742
1967-12-05,6845.945161290323
1967-12-06,6844.606451612904
1967-12-07,6843.267741935484
1967-12-08,6841.929032258065
1967-12-09,6840.590322580645
1967-12-10,6839.251612903226
1967-12-11,6837.912903225807
1967-12-12,6836.5741935483875
1967-12-13,6835.235483870968
1967-12-14,6833.8967741935485
1967-12-15,6832.558064516129
1967-12-16,6831.2193548387095
1967-12-17,6829.880645161291
1967-12-18,6828.541935483871
1967-12-19,6827.203225806452
1967-12-20,6825.864516129032
1967-12-21,6824.525806451613
1967-12-22,6823.187096774193
1967-12-23,6821.848387096775
1967-12-24,6820.509677419355
1967-12-25,6819.170967741936
1967-12-26,6817.832258064516
1967-12-27,6816.493548387097
1967-12-28,6815.154838709677
1967-12-29,6813.816129032259
1967-12-30,6812.477419354839
1967-12-31,6811.13870967742
1968-01-01,6809.8
1968-01-02,6811.364516129032
1968-01-03,6812.929032258065
1968-01-04,6814.493548387097
1968-01-05,6816.058064516129
1968-01-06,6817.622580645161
1968-01-07,6819.187096774193
1968-01-08,6820.751612903226
1968-01-09,6822.316129032259
1968-01-10,6823.880645161291
1968-01-11,6825.445161290323
1968-01-12,6827.009677419355
1968-01-13,6828.5741935483875
1968-01-14,6830.13870967742
1968-01-15,6831.703225806452
1968-01-16,6833.267741935484
1968-01-17,6834.832258064516
1968-01-18,6836.3967741935485
1968-01-19,6837.961290322581
1968-01-20,6839.525806451613
1968-01-21,6841.090322580645
1968-01-22,6842.654838709677
1968-01-23,6844.2193548387095
1968-01-24,6845.783870967742
1968-01-25,6847.348387096775
1968-01-26,6848.912903225807
1968-01-27,6850.477419354839
1968-01-28,6852.041935483871
1968-01-29,6853.606451612904
1968-01-30,6855.170967741936
1968-01-31,6856.735483870968
1968-02-01,6858.3
1968-02-02,6858.896551724138
1968-02-03,6859.493103448276
1968-02-04,6860.089655172414
1968-02-05,6860.686206896552
1968-02-06,6861.2827586206895
1968-02-07,6861.879310344828
1968-02-08,6862.475862068965
1968-02-09,6863.072413793104
1968-02-10,6863.668965517241
1968-02-11,6864.26551724138
1968-02-12,6864.862068965517
1968-02-13,6865.458620689656
1968-02-14,6866.055172413793
1968-02-15,6866.6517241379315
1968-02-16,6867.248275862069
1968-02-17,6867.844827586207
1968-02-18,6868.441379310345
1968-02-19,6869.037931034483
1968-02-20,6869.634482758621
1968-02-21,6870.231034482759
1968-02-22,6870.827586206897
1968-02-23,6871.424137931035
1968-02-24,6872.020689655173
1968-02-25,6872.617241379311
